tier,seq_id,n_stems,level,solver,seed,skipped,model_energy,exact_model_energy,optimizer_gap_model,found_model_optimum,e_vienna_mfe,e_model_optimum,e_solver,encoding_gap,optimizer_gap,total_gap,f1,sensitivity,ppv,exact_match,feasible_raw,was_repaired,wall_time,n_qubits,depth,two_qubit_gates,compression_ratio,function_evaluations
A,A_rand09,14,1,adapt_qaoa,1,False,-3.1,-4.4,1.3,False,-4.4,-4.4,-3.1,0.0,1.3,1.3,0.8,0.75,0.8571,False,True,False,2.4614,14.0,292.0,918.0,,660
A,A_rand09,14,1,pce,1,False,0.0,-4.4,4.4,False,-4.4,-4.4,0.0,0.0,4.4,4.4,0.0,0.0,1.0,False,True,False,2.0063,3.0,,,4.6667,1369
A,A_rand09,14,1,dirac3_sim,1,False,-0.8,-4.4,3.6,False,-4.4,-4.4,-0.8,0.0,3.6,3.6,0.3636,0.25,0.6667,False,True,False,0.0803,,,,,2000
A,A_rand09,14,1,random,2,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,14.0,,,,48758
A,A_rand09,14,1,annealing,2,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,14.0,,,,364924
A,A_rand09,14,1,lowrank,2,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0415,14.0,,,2.3333333333333335,3712
A,A_rand09,14,1,adapt_qaoa,2,False,1.8,-4.4,6.2,False,-4.4,-4.4,1.8,0.0,6.2,6.2,0.8571,0.75,1.0,False,True,False,2.4829,14.0,292.0,918.0,,660
A,A_rand09,14,1,pce,2,False,0.0,-4.4,4.4,False,-4.4,-4.4,0.0,0.0,4.4,4.4,0.0,0.0,1.0,False,True,False,2.2774,3.0,,,4.6667,1555
A,A_rand09,14,1,dirac3_sim,2,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0799,,,,,2000
A,A_rand09,14,2,random,0,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,14.0,,,,47557
A,A_rand09,14,2,annealing,0,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,14.0,,,,362096
A,A_rand09,14,2,lowrank,0,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0427,14.0,,,2.3333333333333335,3712
A,A_rand09,14,2,adapt_qaoa,0,False,-3.1,-4.4,1.3,False,-4.4,-4.4,-3.1,0.0,1.3,1.3,0.8,0.75,0.8571,False,True,False,2.5102,14.0,292.0,918.0,,660
A,A_rand09,14,2,pce,0,False,0.0,-4.4,4.4,False,-4.4,-4.4,0.0,0.0,4.4,4.4,0.0,0.0,1.0,False,True,False,2.112,3.0,,,4.6667,1425
A,A_rand09,14,2,dirac3_sim,0,False,-3.5,-4.4,0.9,False,-4.4,-4.4,-3.5,0.0,0.9,0.9,0.9333,0.875,1.0,False,True,False,0.0802,,,,,2000
A,A_rand09,14,2,random,1,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,14.0,,,,47302
A,A_rand09,14,2,annealing,1,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,14.0,,,,355586
A,A_rand09,14,2,lowrank,1,False,-4.0,-4.4,0.4,False,-4.4,-4.4,-4.0,0.0,0.4,0.4,0.875,0.875,0.875,False,True,False,0.0428,14.0,,,2.3333333333333335,3712
A,A_rand09,14,2,adapt_qaoa,1,False,-3.1,-4.4,1.3,False,-4.4,-4.4,-3.1,0.0,1.3,1.3,0.8,0.75,0.8571,False,True,False,2.4754,14.0,292.0,918.0,,660
A,A_rand09,14,2,pce,1,False,0.0,-4.4,4.4,False,-4.4,-4.4,0.0,0.0,4.4,4.4,0.0,0.0,1.0,False,True,False,2.0224,3.0,,,4.6667,1369
A,A_rand09,14,2,dirac3_sim,1,False,-0.8,-4.4,3.6,False,-4.4,-4.4,-0.8,0.0,3.6,3.6,0.3636,0.25,0.6667,False,True,False,0.0803,,,,,2000
A,A_rand09,14,2,random,2,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,14.0,,,,47248
A,A_rand09,14,2,annealing,2,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,14.0,,,,361032
A,A_rand09,14,2,lowrank,2,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0405,14.0,,,2.3333333333333335,3712
A,A_rand09,14,2,adapt_qaoa,2,False,1.8,-4.4,6.2,False,-4.4,-4.4,1.8,0.0,6.2,6.2,0.8571,0.75,1.0,False,True,False,2.4874,14.0,292.0,918.0,,660
A,A_rand09,14,2,pce,2,False,0.0,-4.4,4.4,False,-4.4,-4.4,0.0,0.0,4.4,4.4,0.0,0.0,1.0,False,True,False,2.2712,3.0,,,4.6667,1555
A,A_rand09,14,2,dirac3_sim,2,False,-4.4,-4.4,0.0,True,-4.4,-4.4,-4.4,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0798,,,,,2000
A,A_rand10,7,1,random,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,162399
A,A_rand10,7,1,annealing,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,697942
A,A_rand10,7,1,lowrank,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.0398,7.0,,,1.75,3712
A,A_rand10,7,1,adapt_qaoa,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.4498,7.0,186.0,256.0,,1642
A,A_rand10,7,1,pce,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.4521,2.0,,,3.5,539
A,A_rand10,7,1,dirac3_sim,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.0789,,,,,2000
A,A_rand10,7,1,random,1,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,160185
A,A_rand10,7,1,annealing,1,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,699993
A,A_rand10,7,1,lowrank,1,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.0401,7.0,,,1.75,3712
A,A_rand10,7,1,adapt_qaoa,1,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.458,7.0,186.0,256.0,,1642
A,A_rand10,7,1,pce,1,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.6922,2.0,,,3.5,785
A,A_rand10,7,1,dirac3_sim,1,False,0.8,0.0,0.8,False,-3.4,0.0,0.8,3.4,0.8,4.2,0.0,0.0,0.0,False,True,False,0.0827,,,,,2000
A,A_rand10,7,1,random,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,159978
A,A_rand10,7,1,annealing,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,700259
A,A_rand10,7,1,lowrank,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.0419,7.0,,,1.75,3712
A,A_rand10,7,1,adapt_qaoa,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.4409,7.0,186.0,256.0,,1642
A,A_rand10,7,1,pce,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.6149,2.0,,,3.5,724
A,A_rand10,7,1,dirac3_sim,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.0734,,,,,2000
A,A_rand10,7,2,random,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,160510
A,A_rand10,7,2,annealing,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,694967
A,A_rand10,7,2,lowrank,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.0428,7.0,,,1.75,3712
A,A_rand10,7,2,adapt_qaoa,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.4487,7.0,186.0,256.0,,1642
A,A_rand10,7,2,pce,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.4431,2.0,,,3.5,539
A,A_rand10,7,2,dirac3_sim,0,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.0743,,,,,2000
A,A_rand10,7,2,random,1,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,163796
A,A_rand10,7,2,annealing,1,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,689927
A,A_rand10,7,2,lowrank,1,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.0403,7.0,,,1.75,3712
A,A_rand10,7,2,adapt_qaoa,1,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.4542,7.0,186.0,256.0,,1642
A,A_rand10,7,2,pce,1,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.6493,2.0,,,3.5,785
A,A_rand10,7,2,dirac3_sim,1,False,0.8,0.0,0.8,False,-3.4,0.0,0.8,3.4,0.8,4.2,0.0,0.0,0.0,False,True,False,0.0769,,,,,2000
A,A_rand10,7,2,random,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,161025
A,A_rand10,7,2,annealing,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,2.0,7.0,,,,695317
A,A_rand10,7,2,lowrank,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.0416,7.0,,,1.75,3712
A,A_rand10,7,2,adapt_qaoa,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.4461,7.0,186.0,256.0,,1642
A,A_rand10,7,2,pce,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.6074,2.0,,,3.5,724
A,A_rand10,7,2,dirac3_sim,2,False,0.0,0.0,0.0,True,-3.4,0.0,0.0,3.4,0.0,3.4,0.0,0.0,1.0,False,True,False,0.0777,,,,,2000
A,A_rand11,9,1,random,0,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,107262
A,A_rand11,9,1,annealing,0,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,561015
A,A_rand11,9,1,lowrank,0,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0409,9.0,,,1.8,3712
A,A_rand11,9,1,adapt_qaoa,0,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.5138,9.0,204.0,434.0,,1614
A,A_rand11,9,1,pce,0,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.9113,2.0,,,4.5,959
A,A_rand11,9,1,dirac3_sim,0,False,-0.5,-2.5,2.0,False,-2.5,-2.5,-0.5,0.0,2.0,2.0,0.0,0.0,0.0,False,True,False,0.0754,,,,,2000
A,A_rand11,9,1,random,1,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,107760
A,A_rand11,9,1,annealing,1,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,551754
A,A_rand11,9,1,lowrank,1,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0417,9.0,,,1.8,3712
A,A_rand11,9,1,adapt_qaoa,1,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.5313,9.0,204.0,434.0,,1614
A,A_rand11,9,1,pce,1,False,0.0,-2.5,2.5,False,-2.5,-2.5,0.0,0.0,2.5,2.5,0.0,0.0,1.0,False,True,False,0.4814,2.0,,,4.5,499
A,A_rand11,9,1,dirac3_sim,1,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0757,,,,,2000
A,A_rand11,9,1,random,2,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,107229
A,A_rand11,9,1,annealing,2,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,559422
A,A_rand11,9,1,lowrank,2,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0407,9.0,,,1.8,3712
A,A_rand11,9,1,adapt_qaoa,2,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.5272,9.0,204.0,434.0,,1614
A,A_rand11,9,1,pce,2,False,0.0,-2.5,2.5,False,-2.5,-2.5,0.0,0.0,2.5,2.5,0.0,0.0,1.0,False,True,False,0.4425,2.0,,,4.5,449
A,A_rand11,9,1,dirac3_sim,2,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0784,,,,,2000
A,A_rand11,9,2,random,0,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,107192
A,A_rand11,9,2,annealing,0,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,561744
A,A_rand11,9,2,lowrank,0,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0421,9.0,,,1.8,3712
A,A_rand11,9,2,adapt_qaoa,0,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.5271,9.0,204.0,434.0,,1614
A,A_rand11,9,2,pce,0,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.9179,2.0,,,4.5,959
A,A_rand11,9,2,dirac3_sim,0,False,-0.5,-2.5,2.0,False,-2.5,-2.5,-0.5,0.0,2.0,2.0,0.0,0.0,0.0,False,True,False,0.0761,,,,,2000
A,A_rand11,9,2,random,1,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,106674
A,A_rand11,9,2,annealing,1,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,551619
A,A_rand11,9,2,lowrank,1,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0406,9.0,,,1.8,3712
A,A_rand11,9,2,adapt_qaoa,1,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.5169,9.0,204.0,434.0,,1614
A,A_rand11,9,2,pce,1,False,0.0,-2.5,2.5,False,-2.5,-2.5,0.0,0.0,2.5,2.5,0.0,0.0,1.0,False,True,False,0.4736,2.0,,,4.5,499
A,A_rand11,9,2,dirac3_sim,1,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0763,,,,,2000
A,A_rand11,9,2,random,2,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,109145
A,A_rand11,9,2,annealing,2,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,9.0,,,,561042
A,A_rand11,9,2,lowrank,2,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0442,9.0,,,1.8,3712
A,A_rand11,9,2,adapt_qaoa,2,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.5161,9.0,204.0,434.0,,1614
A,A_rand11,9,2,pce,2,False,0.0,-2.5,2.5,False,-2.5,-2.5,0.0,0.0,2.5,2.5,0.0,0.0,1.0,False,True,False,0.4326,2.0,,,4.5,449
A,A_rand11,9,2,dirac3_sim,2,False,-2.5,-2.5,0.0,True,-2.5,-2.5,-2.5,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0756,,,,,2000
A,A_rand12,1,1,random,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,1.0,,,,1960212
A,A_rand12,1,1,annealing,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.3349,1.0,,,,400000
A,A_rand12,1,1,lowrank,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0385,1.0,,,1.0,3712
A,A_rand12,1,1,adapt_qaoa,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0489,1.0,36.0,0.0,,216
A,A_rand12,1,1,pce,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.2006,2.0,,,0.5,411
A,A_rand12,1,1,dirac3_sim,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0736,,,,,2000
A,A_rand12,1,1,random,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,1.0,,,,1934549
A,A_rand12,1,1,annealing,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.332,1.0,,,,400000
A,A_rand12,1,1,lowrank,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0408,1.0,,,1.0,3712
A,A_rand12,1,1,adapt_qaoa,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0503,1.0,36.0,0.0,,216
A,A_rand12,1,1,pce,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.196,2.0,,,0.5,404
A,A_rand12,1,1,dirac3_sim,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0739,,,,,2000
A,A_rand12,1,1,random,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,1.0,,,,1972706
A,A_rand12,1,1,annealing,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.3369,1.0,,,,400000
A,A_rand12,1,1,lowrank,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0366,1.0,,,1.0,3712
A,A_rand12,1,1,adapt_qaoa,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0504,1.0,36.0,0.0,,216
A,A_rand12,1,1,pce,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.1877,2.0,,,0.5,394
A,A_rand12,1,1,dirac3_sim,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0756,,,,,2000
A,A_rand12,1,2,random,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,1.0,,,,1855772
A,A_rand12,1,2,annealing,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.3482,1.0,,,,400000
A,A_rand12,1,2,lowrank,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0388,1.0,,,1.0,3712
A,A_rand12,1,2,adapt_qaoa,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0539,1.0,36.0,0.0,,216
A,A_rand12,1,2,pce,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.2206,2.0,,,0.5,411
A,A_rand12,1,2,dirac3_sim,0,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0762,,,,,2000
A,A_rand12,1,2,random,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,1.0,,,,1910197
A,A_rand12,1,2,annealing,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.3366,1.0,,,,400000
A,A_rand12,1,2,lowrank,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0389,1.0,,,1.0,3712
A,A_rand12,1,2,adapt_qaoa,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0513,1.0,36.0,0.0,,216
A,A_rand12,1,2,pce,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.1925,2.0,,,0.5,404
A,A_rand12,1,2,dirac3_sim,1,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0763,,,,,2000
A,A_rand12,1,2,random,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,2.0,1.0,,,,1947829
A,A_rand12,1,2,annealing,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.3295,1.0,,,,400000
A,A_rand12,1,2,lowrank,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0387,1.0,,,1.0,3712
A,A_rand12,1,2,adapt_qaoa,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0505,1.0,36.0,0.0,,216
A,A_rand12,1,2,pce,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.1926,2.0,,,0.5,394
A,A_rand12,1,2,dirac3_sim,2,False,-2.8,-2.8,0.0,True,-2.8,-2.8,-2.8,0.0,0.0,0.0,1.0,1.0,1.0,True,True,False,0.0725,,,,,2000
